0, 2587
52, 2625
46, 2643
46, 2667
46, 3245
47, 3459
49, 3459
49, 3461
46, 3461
46, 3461
50, 3461
46, 3461
46, 3623
46, 3623
54, 3623
53, 3623
46, 3623
48, 3623
47, 3623
46, 3623
45, 3623
45, 3623
47, 3623
47, 3623
46, 3623
46, 3623
54, 3623
54, 3623
45, 3623
46, 3623
46, 3623
47, 3623
52, 3623
50, 3623
46, 3623
45, 3623
46, 3623
45, 3623
52, 3623
46, 3623
48, 3623
47, 3623
0, 0
0, 0
0, 4387
26, 4449
46, 4565
53, 4625
57, 4643
60, 4673
59, 5399
59, 5399
59, 5399
60, 5399
55, 5399
56, 5399
56, 5401
56, 5401
56, 5401
56, 5401
59, 5401
55, 5401
59, 5401
56, 5573
56, 5573
56, 5573
61, 5573
55, 5757
60, 5757
56, 5757
56, 5757
59, 5757
61, 5757
58, 5757
52, 5757
53, 5757
62, 5757
56, 5757
56, 5757
56, 5757
55, 5757
56, 5757
55, 5757
55, 5757
62, 5963
55, 5963
58, 5963
55, 5963
55, 5963
55, 5963
55, 5963
56, 5963
0, 0
0, 0
0, 3895
0, 4387
1, 4517
61, 4561
61, 4603
54, 4631
59, 5279
59, 5279
54, 5279
55, 5279
55, 5279
55, 5279
55, 5531
58, 5531
56, 5531
60, 5531
55, 5531
55, 5533
55, 5533
55, 5533
54, 5533
55, 5539
61, 5913
55, 5913
55, 5913
59, 5913
55, 5913
55, 5913
55, 5913
61, 5913
55, 5913
56, 5913
59, 5913
54, 5913
53, 5913
57, 5913
61, 5913
56, 5913
60, 5913
54, 5913
56, 5913
66, 5913
54, 5913
59, 5913
54, 5913
55, 5913
54, 5913
55, 5913
60, 5913
0, 0
0, 31
0, 4387
0, 4387
0, 4521
61, 4527
54, 4549
55, 4577
53, 5185
50, 5185
61, 5185
55, 5185
55, 5443
56, 5443
55, 5443
56, 5443
54, 5443
60, 5443
56, 5443
56, 5445
46, 5445
59, 5445
55, 5445
56, 5445
55, 5445
59, 5445
61, 5445
61, 5445
56, 5445
56, 5445
65, 5445
56, 5445
57, 5445
59, 5445
54, 5445
54, 5445
56, 5445
59, 5445
55, 5445
57, 5445
56, 5445
61, 5445
58, 5445
55, 5445
60, 5445
58, 5445
59, 5445
52, 5445
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
